fecha;indicativo;nombre;provincia;altitud;tmed;prec;tmin;horatmin;tmax;horatmax;dir;velmedia;racha;horaracha;presMax;horaPresMax;presMin;horaPresMin
2018-09-25;3195;MADRID, RETIRO;MADRID;667;23,2;0;17,2;06:20;29,3;13:30;4;2,2;10;04:30;947,2;24;943,4;16
2018-09-26;3195;MADRID, RETIRO;MADRID;667;22,5;0,5;19;23:59;26;16:00;16;2,2;7,5;19:20;952,8;24;947,2;0
2018-09-27;3195;MADRID, RETIRO;MADRID;667;21;0;15,7;06:00;26,4;13:30;17;0,3;5;21:30;952,8;0;947,5;24
2018-09-28;3195;MADRID, RETIRO;MADRID;667;21,9;0;16;06:30;27,8;13:50;9;1,4;6,7;11:50;947,5;0;940,9;20
2018-09-29;3195;MADRID, RETIRO;MADRID;667;22,4;0;16,8;Varias;27,9;13:40;6;0,8;6,1;23:20;942,7;9;938,3;16
2018-09-30;3195;MADRID, RETIRO;MADRID;667;23;0;16,9;06:30;29;13:30;4;1,7;8,6;22:20;942,4;16;939,7;16
2018-10-01;3195;MADRID, RETIRO;MADRID;667;19,8;0;14,6;23:59;25;13:50;5;3,1;10,6;21:00;945,1;9;941,4;Varias
2018-10-02;3195;MADRID, RETIRO;MADRID;667;17,3;0;10;06:40;24,6;13:10;8;1,1;8,3;03:10;947;10;944;17
2018-10-03;3195;MADRID, RETIRO;MADRID;667;20,5;0;15;06:10;26;13:20;6;1,9;7,8;04:40;948,2;10;943,8;17
2018-10-04;3195;MADRID, RETIRO;MADRID;667;20,2;0;14;07:30;26,3;13:20;6;1,1;5,3;00:50;944,4;0;940,3;19
2018-10-05;3195;MADRID, RETIRO;MADRID;667;20,4;0;14,8;06:30;25,9;13:40;23;1,1;5,6;14:40;942,4;11;938,4;17
2018-10-06;3195;MADRID, RETIRO;MADRID;667;20,4;0;13,6;05:20;27,1;13:30;26;2,5;11,4;17:00;941,3;10;937,3;17
2018-10-07;3195;MADRID, RETIRO;MADRID;667;15,4;0;11,2;06:40;19,5;13:20;3;3,9;11,4;06:30;942;22;939,4;0
2018-10-08;3195;MADRID, RETIRO;MADRID;667;13,8;0;9;06:40;18,7;12:50;12;1,1;7,2;12:10;942,2;0;938;Varias
2018-10-09;3195;MADRID, RETIRO;MADRID;667;15,1;8,9;10,7;06:45;19,5;13:45;17;1,7;11,4;17:30;939,1;0;934,6;24
2018-10-10;3195;MADRID, RETIRO;MADRID;667;14,6;2,7;11;00:00;18,1;15:20;4;0,8;5,3;00:10;934,8;0;932,3;17
2018-10-11;3195;MADRID, RETIRO;MADRID;667;17,2;2,9;13,8;02:20;20,5;16:20;24;2,8;8,9;16:50;942,3;24;934,4;3
2018-10-12;3195;MADRID, RETIRO;MADRID;667;18,3;0,3;15,8;Varias;20,8;15:10;19;0,8;5,8;02:00;946,9;13;942,5;1
2018-10-13;3195;MADRID, RETIRO;MADRID;667;19,6;2,6;15;06:40;24,2;Varias;99;0,6;5,3;Varias;944,8;0;933,1;24
2018-10-14;3195;MADRID, RETIRO;MADRID;667;14,8;0;11,2;23:50;18,5;00:00;28;3,1;12,2;17:00;934,7;0;929,8;6
2018-10-15;3195;MADRID, RETIRO;MADRID;667;12,3;0,1;9,2;05:50;15,4;12:20;99;1,4;6,7;Varias;936,4;21;932,6;4
2018-10-16;3195;MADRID, RETIRO;MADRID;667;15,4;0;10,6;06:15;20,1;13:10;5;1,1;5,8;08:20;941;24;936,2;2
2018-10-17;3195;MADRID, RETIRO;MADRID;667;16,5;0;11,5;06:40;21,5;13:05;25;1,4;6,4;16:00;941,4;10;936,1;24
2018-10-18;3195;MADRID, RETIRO;MADRID;667;17,2;8,8;14;04:50;20,4;12:40;4;3,1;11,4;23:59;935,7;Varias;933,7;16
2018-10-19;3195;MADRID, RETIRO;MADRID;667;14,8;5,9;12,7;Varias;17;11:15;4;3,6;11,4;00:00;940,2;24;934,5;2
2018-10-20;3195;MADRID, RETIRO;MADRID;667;17,2;3,3;13,5;Varias;21;12:40;8;2,5;9,7;14:10;944,8;22;939,7;0
2018-10-21;3195;MADRID, RETIRO;MADRID;667;17,8;0,2;14,4;Varias;21,2;13:40;4;2,5;6,7;08:40;945,5;9;942,7;16
2018-10-22;3195;MADRID, RETIRO;MADRID;667;17;0;11,7;06:15;22,3;13:15;4;0,8;9,2;21:30;947;24;944,3;Varias
2018-10-23;3195;MADRID, RETIRO;MADRID;667;16,8;0;13;Varias;20,5;13:30;4;1,4;7,5;00:00;949,8;11;946,9;3
2018-10-24;3195;MADRID, RETIRO;MADRID;667;16,2;0;10,5;06:50;22;15:10;5;0,3;5;00:40;949,1;9;945,1;24
2018-10-25;3195;MADRID, RETIRO;MADRID;667;16,6;0;10,5;06:30;22,6;14:30;23;0,8;6,1;14:50;944,8;0;940,3;24
2018-10-26;3195;MADRID, RETIRO;MADRID;667;14,2;1,5;11,8;04:45;16,5;11:45;23;0,8;4,7;12:50;941;0;936;24
2018-10-27;3195;MADRID, RETIRO;MADRID;667;8,8;4,2;5,1;22:10;12,4;11:00;4;1,9;11,1;12:30;936;0;926,3;0
2018-10-28;3195;MADRID, RETIRO;MADRID;667;7;0;4,1;23:59;10;12:40;35;3,1;11,1;13:30;928,4;24;924,7;3
2018-10-29;3195;MADRID, RETIRO;MADRID;667;7;0,7;3,7;00:30;10,4;14:10;99;3,3;11,4;Varias;928,8;8;926,6;4
2018-10-30;3195;MADRID, RETIRO;MADRID;667;7,5;15,1;6;Varias;9;15:50;15;3,1;9,2;11:50;928,5;0;923,4;Varias
2018-10-31;3195;MADRID, RETIRO;MADRID;667;8,9;0,1;5,8;23:00;12;14:50;25;2,5;10,3;16:50;931,4;24;924,7;Varias
2018-11-01;3195;MADRID, RETIRO;MADRID;667;9,2;0;4,5;05:30;13,8;13:10;23;0,8;5,3;16:00;942,9;23;931,4;0
2018-11-02;3195;MADRID, RETIRO;MADRID;667;13,6;0;9,3;00:00;18;12:50;31;2,2;9,7;10:20;946,8;22;940,6;4
2018-11-03;3195;MADRID, RETIRO;MADRID;667;10,6;0;6,1;07:30;15;14:30;13;0,6;4,7;13:30;946,8;0;941,7;24
2018-11-04;3195;MADRID, RETIRO;MADRID;667;10;17;4,5;07:10;15,4;14:30;24;0,8;9,7;14:50;941,6;0;930,3;24
2018-11-05;3195;MADRID, RETIRO;MADRID;667;8,2;2,7;6,3;19:00;10;00:00;99;3,1;10,8;Varias;931,6;24;925,2;7
2018-11-06;3195;MADRID, RETIRO;MADRID;667;8,9;0,7;6;05:50;11,8;12:50;26;3,1;11,7;03:50;937,1;18;931,1;0
2018-11-07;3195;MADRID, RETIRO;MADRID;667;10,6;4,5;7,5;23:59;13,8;13:45;21;1,9;7,8;01:30;941,5;24;935,5;5
2018-11-08;3195;MADRID, RETIRO;MADRID;667;9,8;7,6;7;Varias;12,6;13:20;18;1,1;12,2;12:50;941,3;1;936;17
2018-11-09;3195;MADRID, RETIRO;MADRID;667;9;0;5,4;02:30;12,6;13:10;31;3,6;11,4;09:20;943;10;937,9;0
2018-11-10;3195;MADRID, RETIRO;MADRID;667;11,6;1,1;9,6;Varias;13,5;13:50;23;3,6;12,2;13:10;939,9;0;936,5;14
2018-11-11;3195;MADRID, RETIRO;MADRID;667;14,2;0;11,6;23:59;16,7;13:40;24;2,8;8,1;07:10;939,2;10;935,3;18
2018-11-12;3195;MADRID, RETIRO;MADRID;667;12,2;1,6;10,3;05:10;14;15:20;21;0,8;7,5;00:20;943,2;24;935,8;0
2018-11-13;3195;MADRID, RETIRO;MADRID;667;13;0;10;Varias;16;15:40;5;1,4;5,8;01:30;947,4;22;942,8;0
2018-11-14;3195;MADRID, RETIRO;MADRID;667;13;0;10;06:40;16;14:30;4;1,9;7,2;01:40;947,8;0;942,2;24
2018-11-15;3195;MADRID, RETIRO;MADRID;667;14,2;0,9;11,8;07:30;16,5;12:50;12;1,1;8,3;15:40;942,3;23;940,1;17
2018-11-16;3195;MADRID, RETIRO;MADRID;667;14;1,7;12,1;Varias;15,8;14:50;13;1,1;6,9;23:50;942,8;11;940,3;17
2018-11-17;3195;MADRID, RETIRO;MADRID;667;13,8;0;11;07:30;16,5;14:20;99;1,4;5,3;Varias;940,7;0;934,4;24
2018-11-18;3195;MADRID, RETIRO;MADRID;667;11,5;11,8;9,3;23:59;13,7;13:15;12;1,9;9,2;13:10;934,2;0;927,7;18
2018-11-19;3195;MADRID, RETIRO;MADRID;667;11,2;2,5;8,7;02:10;13,6;13:10;4;2,2;8,9;08:40;926,8;0;925;16
2018-11-20;3195;MADRID, RETIRO;MADRID;667;10;2,9;8;11:50;12;14:30;27;2,8;13,9;15:00;929,1;24;923,6;12
2018-11-21;3195;MADRID, RETIRO;MADRID;667;9,2;1,5;6,7;23:20;11,8;12:30;22;1,7;10,8;13:30;938;24;929,3;0
2018-11-22;3195;MADRID, RETIRO;MADRID;667;8,9;3,7;5,8;03:20;12;14:10;20;1,1;5;03:30;939,7;10;936;24
2018-11-23;3195;MADRID, RETIRO;MADRID;667;8;0;5;23:59;11,1;15:15;26;1,7;8,1;16:30;939,9;24;935,8;5
2018-11-24;3195;MADRID, RETIRO;MADRID;667;6,1;2;3;06:10;9,2;14:50;24;0;3,3;20:10;941;12;936,8;24
2018-11-25;3195;MADRID, RETIRO;MADRID;667;10,3;4,9;6,6;02:20;14;14:10;26;3,3;11,1;13:20;936,2;0;929,2;24
2018-11-26;3195;MADRID, RETIRO;MADRID;667;9,5;0;7;23:59;12;14:20;30;3,1;17,2;03:10;945;24;930;0
2018-11-27;3195;MADRID, RETIRO;MADRID;667;8,1;0;4,2;08:30;12;Varias;25;0,8;6,1;13:30;946,1;10;944,5;5
2018-11-28;3195;MADRID, RETIRO;MADRID;667;7,2;0;3,4;07:20;11,1;15:10;20;0,8;3,1;12:50;947,8;11;945,4;24
2018-11-29;3195;MADRID, RETIRO;MADRID;667;7,4;3,3;3,4;07:10;11,4;13:20;27;0,6;5,8;20:30;945,1;0;941,3;Varias
2018-11-30;3195;MADRID, RETIRO;MADRID;667;7,8;0;4,7;23:59;11;13:40;6;0,6;4,2;15:10;946,8;23;940,3;Varias
2018-12-01;3195;MADRID, RETIRO;MADRID;667;7;0;3;06:10;11;15:20;24;0,6;4,4;14:30;947;Varias;944,5;15
2018-12-02;3195;MADRID, RETIRO;MADRID;667;6,6;0;4,5;04:40;8,8;14:40;23;0,3;3,3;13:50;948,1;11;946;3
2018-12-03;3195;MADRID, RETIRO;MADRID;667;7,2;0;5,4;23:59;9;14:50;99;0,8;2,8;Varias;948,1;23;946,4;5
2018-12-04;3195;MADRID, RETIRO;MADRID;667;9,7;0;4,2;06:30;15,2;14:30;99;0,6;3,3;Varias;948,4;10;946,5;Varias
2018-12-05;3195;MADRID, RETIRO;MADRID;667;11,4;0;6,9;07:50;16;15:00;6;0,6;4,2;00:20;948,3;13;947,2;Varias
2018-12-06;3195;MADRID, RETIRO;MADRID;667;10,5;0;5,5;07:20;15,5;13:50;4;0,6;4,2;01:10;952;14;949,8;16
2018-12-07;3195;MADRID, RETIRO;MADRID;667;7,4;0;4,2;07:20;10,5;19:40;28;1,1;7,5;19:40;951,2;10;948,1;16
2018-12-08;3195;MADRID, RETIRO;MADRID;667;9,2;0;5,4;07:40;13;14:50;31;0,8;7,8;00:10;952,3;24;949;4
2018-12-09;3195;MADRID, RETIRO;MADRID;667;9,5;0;4,4;06:40;14,6;14:40;22;0,3;3,1;13:30;953,8;11;951,6;15
2018-12-10;3195;MADRID, RETIRO;MADRID;667;9;0;3,9;08:10;14,2;13:20;6;0,8;3,6;22:40;952,8;10;948,5;24
2018-12-11;3195;MADRID, RETIRO;MADRID;667;8,2;0;3,8;07:00;12,6;15:00;9;0,6;4,2;09:40;948,3;0;944;17
2018-12-12;3195;MADRID, RETIRO;MADRID;667;6,6;3,8;4,5;06:50;8,6;18:00;23;0,8;6,1;15:00;945,3;9;939,5;24
2018-12-13;3195;MADRID, RETIRO;MADRID;667;6,2;6,2;4;23:59;8,5;13:45;31;2,8;14,7;16:00;940;0;931;13
2018-12-14;3195;MADRID, RETIRO;MADRID;667;6,8;0;3;03:30;10,5;13:30;30;2,2;9,7;11:10;947,4;24;937,8;0
2018-12-15;3195;MADRID, RETIRO;MADRID;667;5,8;0,2;2,7;06:30;9;14:50;26;1,4;7,2;18:40;949,5;10;945,5;24
2018-12-16;3195;MADRID, RETIRO;MADRID;667;9;0,3;5,6;23:00;12,5;14:30;28;3,3;12,5;13:20;948,4;23;941,6;12
2018-12-17;3195;MADRID, RETIRO;MADRID;667;6,3;0;3,4;06:10;9,2;15:30;31;1,1;7,2;00:20;952,6;Varias;950,1;24
2018-12-18;3195;MADRID, RETIRO;MADRID;667;5,2;0,9;2,5;08:30;8;21:10;5;0,6;7,8;01:20;950,3;0;944;24
2018-12-19;3195;MADRID, RETIRO;MADRID;667;7,2;0;4,9;08:50;9,4;14:50;24;1,9;6,4;12:50;947,1;23;942,8;Varias
2018-12-20;3195;MADRID, RETIRO;MADRID;667;8,1;0;5,4;Varias;10,8;15:50;23;1,4;4,7;17:30;951,8;22;944,4;1
2018-12-21;3195;MADRID, RETIRO;MADRID;667;7;0;5,3;06:20;8,7;15:30;29;0,3;4,2;11:50;955;Varias;952;0
2018-12-22;3195;MADRID, RETIRO;MADRID;667;7,6;0;6,2;23:59;9;15:00;6;0,8;4,2;18:00;955,7;15;953,7;Varias
2018-12-23;3195;MADRID, RETIRO;MADRID;667;7;0;4,6;01:50;9,5;14:40;6;0,6;4,7;01:50;954,6;10;951,7;14
2018-12-24;3195;MADRID, RETIRO;MADRID;667;8,2;0;3,2;Varias;13,2;15:30;6;0,3;4,2;22:20;961,9;10;949,6;24
2018-12-25;3195;MADRID, RETIRO;MADRID;667;9,3;0;4,8;04:30;13,8;13:50;6;1,1;4,4;06:20;950,9;23;948,5;Varias
2018-12-26;3195;MADRID, RETIRO;MADRID;667;8,4;0;4,3;08:00;12,4;15:00;8;0,8;3,1;13:30;951,1;9;948,7;Varias
2018-12-27;3195;MADRID, RETIRO;MADRID;667;6,2;0;2;07:40;10,5;14:30;25;0,6;3,3;12:20;950;10;947,9;Varias
2018-12-28;3195;MADRID, RETIRO;MADRID;667;7,1;0;1,5;08:10;12,7;15:10;10;1,4;5,8;16:30;950,8;23;948,5;5
2018-12-29;3195;MADRID, RETIRO;MADRID;667;8;0;4;07:15;11,9;15:10;4;1,7;7,8;11:50;950,9;9;949,8;4
2018-12-30;3195;MADRID, RETIRO;MADRID;667;8,7;0;3,2;06:30;14,2;14:50;5;1,1;7,5;00:50;952,3;11;949,6;13
2018-12-31;3195;MADRID, RETIRO;MADRID;667;7;0;0,7;07:50;13,4;15:30;6;0,6;5,3;23:59;954;10;951,6;15
2019-01-01;3195;MADRID, RETIRO;MADRID;667;6,6;0;1,4;07:30;11,7;15:10;6;0,3;5,3;00:00;953,9;9;951,5;5
2019-01-02;3195;MADRID, RETIRO;MADRID;667;6;0;0,4;06:30;11,7;15:15;6;0,6;7,8;23:20;952,5;0;948,3;16
2019-01-03;3195;MADRID, RETIRO;MADRID;667;7,3;0;2,8;07:00;11,8;15:20;5;0,6;7,8;00:10;951,4;10;949;5
2019-01-04;3195;MADRID, RETIRO;MADRID;667;5,9;0;0,4;08:05;11,4;15:10;6;0,3;3,6;05:40;952,9;Varias;949,9;5
2019-01-05;3195;MADRID, RETIRO;MADRID;667;5,4;0;-0,1;08:00;10,8;15:00;9;0,6;3,1;10:40;955,2;12;952,5;0
2019-01-06;3195;MADRID, RETIRO;MADRID;667;6,6;0;-0,5;Varias;13,8;15:30;2;1,1;3,3;16:00;953,3;Varias;950,2;15
2019-01-07;3195;MADRID, RETIRO;MADRID;667;7,1;0;0,5;08:00;13,7;15:40;8;0,6;5;21:50;951,2;10;948,6;14
2019-01-08;3195;MADRID, RETIRO;MADRID;667;7,1;0;1,2;08:00;13;15:40;34;0,8;3,6;20:20;952,5;11;947,8;24
2019-01-09;3195;MADRID, RETIRO;MADRID;667;7,6;0;2;08:00;13,2;14:40;3;1,4;9,7;16:00;948,2;0;941,3;19
2019-01-10;3195;MADRID, RETIRO;MADRID;667;4,7;0;0,6;06:10;8,8;14:05;3;2,8;10;19:40;945,1;24;940,2;5
2019-01-11;3195;MADRID, RETIRO;MADRID;667;2,8;0;-1,8;07:10;7,4;16:10;4;0,6;6,1;00:40;949,6;23;944,7;1
2019-01-12;3195;MADRID, RETIRO;MADRID;667;4,4;0;-0,8;07:50;9,5;15:40;11;0,8;4,2;09:50;952;10;948,9;Varias
2019-01-13;3195;MADRID, RETIRO;MADRID;667;5;0;-0,7;06:40;10,8;15:40;99;0,8;3,6;Varias;950;Varias;945,5;24
2019-01-14;3195;MADRID, RETIRO;MADRID;667;6,8;0;1;07:50;12,6;15:30;5;0,6;3,9;20:40;947,4;1;943,5;18
2019-01-15;3195;MADRID, RETIRO;MADRID;667;7,6;0;3,1;01:50;12,2;15:10;;1,4;;;944,6;11;941,3;17
2019-01-16;3195;MADRID, RETIRO;MADRID;667;5,7;0;1,4;04:40;10;15:30;25;1,1;6,4;16:00;942,2;0;939;15
2019-01-17;3195;MADRID, RETIRO;MADRID;667;5,6;0;2,7;00:10;8,5;15:40;4;0,3;4,7;23:40;942,8;23;939,5;Varias
2019-01-18;3195;MADRID, RETIRO;MADRID;667;3,6;0;-0,3;07:50;7,6;15:15;24;1,1;6,1;14:00;942,5;Varias;940;20
2019-01-19;3195;MADRID, RETIRO;MADRID;667;2;5,9;-0,5;Varias;4,4;13:40;24;0,6;5,3;13:30;939,8;0;931,9;23
2019-01-20;3195;MADRID, RETIRO;MADRID;667;6,4;0;3,3;03:50;9,5;13:50;36;2,2;11,7;12:30;941,1;24;930,4;Varias
2019-01-21;3195;MADRID, RETIRO;MADRID;667;5,4;0;1,4;06:10;9,4;12:40;35;3,6;10,6;10:00;943,8;Varias;940,8;1
2019-01-22;3195;MADRID, RETIRO;MADRID;667;4,4;0,4;0,7;04:40;8;13:20;29;1,9;11,1;14:10;945;0;935;23
2019-01-23;3195;MADRID, RETIRO;MADRID;667;9,2;0;5,2;00:30;13,1;13:15;30;4,4;17,5;11:10;934,1;0;929,3;14
2019-01-24;3195;MADRID, RETIRO;MADRID;667;11,6;0;8,7;07:45;14,6;12:20;31;2,2;12,2;05:10;938,6;24;931,5;2
2019-01-25;3195;MADRID, RETIRO;MADRID;667;10,2;0;5,2;07:10;15,2;13:40;4;3,3;10;12:30;943,3;24;938,2;1
2019-01-26;3195;MADRID, RETIRO;MADRID;667;7,4;0;2,2;07:45;12,6;15:15;22;1,1;5;14:50;943,9;12;939,3;24
2019-01-27;3195;MADRID, RETIRO;MADRID;667;6,9;0;2,4;04:50;11,4;13:30;32;2,2;14,7;08:00;940;24;936;8
2019-01-28;3195;MADRID, RETIRO;MADRID;667;8,4;0;3,7;06:50;13;13:30;26;3,9;15,3;13:10;940,7;0;935,7;13
2019-01-29;3195;MADRID, RETIRO;MADRID;667;7,9;Ip;5,3;Varias;10,5;19:20;30;2,8;14,7;20:00;939,8;1;932,9;17
2019-01-30;3195;MADRID, RETIRO;MADRID;667;7,2;4,1;4,2;07:50;10,1;13:50;26;3,3;10,8;12:50;936,1;10;928,3;24
2019-01-31;3195;MADRID, RETIRO;MADRID;667;9,4;8,2;6,4;00:00;12,4;13:20;25;5,3;17,2;17:30;928,8;0;921,8;24
2019-02-01;3195;MADRID, RETIRO;MADRID;667;6,4;1;3,5;17:50;9,4;01:30;26;3,9;16,1;14:10;922;23;916;16
2019-02-02;3195;MADRID, RETIRO;MADRID;667;4,6;0;1,6;21:30;7,5;13:25;32;3,9;14,2;07:00;940,1;24;920,7;0
2019-02-03;3195;MADRID, RETIRO;MADRID;667;4;0;-0,3;07:50;8,2;14:30;5;1,4;12,2;02:40;949,8;24;941,3;0
2019-02-04;3195;MADRID, RETIRO;MADRID;667;4,8;0;-1,4;07:20;10,9;15:55;23;0,8;3,6;16:40;951;10;949;17
2019-02-05;3195;MADRID, RETIRO;MADRID;667;8,1;0;1,7;08:00;14,5;16:10;23;0,8;5;10:50;951,6;11;948,8;17
2019-02-06;3195;MADRID, RETIRO;MADRID;667;9,7;0;4,4;07:50;15;16:05;26;1,7;6,1;15:00;949,5;0;945;23
2019-02-07;3195;MADRID, RETIRO;MADRID;667;9;0;3;07:55;15;16:10;23;0,8;4,4;18:40;946;11;942,3;15
2019-02-08;3195;MADRID, RETIRO;MADRID;667;8,6;0;2,8;07:00;14,3;16:15;24;1,1;7,8;16:00;945,5;0;942,7;17
2019-02-09;3195;MADRID, RETIRO;MADRID;667;7,4;0;2,9;08:10;11,8;16:10;24;1,1;6,1;19:30;946;11;943;17
2019-02-10;3195;MADRID, RETIRO;MADRID;667;7,6;0;4,1;04:50;11,2;13:20;24;2,5;10,8;12:30;946;23;943;5
2019-02-11;3195;MADRID, RETIRO;MADRID;667;9,4;0;5,7;07:10;13;14:50;4;1,7;8,6;09:00;952;24;945,5;0
2019-02-12;3195;MADRID, RETIRO;MADRID;667;8;0;3;07:20;13;16:30;5;0,8;8,3;00:30;953,8;11;951,1;15
2019-02-13;3195;MADRID, RETIRO;MADRID;667;9,4;0;4,4;Varias;14,5;16:30;12;0,8;4,7;13:10;952,6;11;949,9;Varias
2019-02-14;3195;MADRID, RETIRO;MADRID;667;8;0;3;07:30;13,1;16:40;99;0,8;5;Varias;953,7;10;949,9;17
2019-02-15;3195;MADRID, RETIRO;MADRID;667;9;0;3,4;07:30;14,6;15:30;10;0,8;4,4;21:00;950,4;Varias;947;17
2019-02-16;3195;MADRID, RETIRO;MADRID;667;11;0;5,9;08:10;16,2;14:00;12;2,8;8,1;14:50;949,2;11;946;Varias
2019-02-17;3195;MADRID, RETIRO;MADRID;667;9,5;0;4;07:20;15;16:20;5;1,7;6,7;06:40;948,3;0;940,4;17
2019-02-18;3195;MADRID, RETIRO;MADRID;667;9,4;0;4,5;07:20;14,3;16:10;14;1,1;5;12:00;942,9;10;939,5;15
2019-02-19;3195;MADRID, RETIRO;MADRID;667;9,7;0;5,4;06:40;14;16:30;8;0,8;4,4;11:50;942,9;Varias;940,5;16
2019-02-20;3195;MADRID, RETIRO;MADRID;667;9,4;0;4,3;06:20;14,5;16:05;25;0,6;5,3;15:50;947,2;24;942,8;0
2019-02-21;3195;MADRID, RETIRO;MADRID;667;10,7;0;5,2;07:30;16,2;16:10;5;0,8;5;01:40;953;24;946,8;0
2019-02-22;3195;MADRID, RETIRO;MADRID;667;11,6;0;5;07:15;18,1;15:10;6;0,8;6,1;03:50;953,7;9;949,7;17
2019-02-23;3195;MADRID, RETIRO;MADRID;667;10,9;0;3,7;07:20;18,1;Varias;4;0,6;5,6;05:40;952,3;10;948,7;18
2019-02-24;3195;MADRID, RETIRO;MADRID;667;13,4;0;8,1;06:40;18,7;13:40;4;0,8;6,1;08:00;954,1;24;949,9;Varias
2019-02-25;3195;MADRID, RETIRO;MADRID;667;12,4;0;6,4;06:40;18,5;16:00;4;0,8;4,2;06:00;954,5;Varias;948,9;17
2019-02-26;3195;MADRID, RETIRO;MADRID;667;13,4;0;7,1;06:50;19,8;16:10;16;1,7;6,9;16:30;952;12;950;Varias
2019-02-27;3195;MADRID, RETIRO;MADRID;667;13,4;0;7;06:50;19,8;16:10;28;1,4;5,3;15:50;951,2;0;948,6;Varias
2019-02-28;3195;MADRID, RETIRO;MADRID;667;12,4;0;6,2;07:15;18,6;15:30;6;0,8;5;23:50;951,5;10;947,5;24
2019-03-01;3195;MADRID, RETIRO;MADRID;667;13,2;0;6,8;06:50;19,5;16:20;6;1,7;7,2;01:20;946,8;0;944,1;17
2019-03-02;3195;MADRID, RETIRO;MADRID;667;13,8;0;8;06:10;19,7;16:10;16;1,9;5,8;13:30;948,5;11;946;Varias
2019-03-03;3195;MADRID, RETIRO;MADRID;667;13,2;0;6,1;06:50;20,2;13:50;24;1,9;10,3;16:30;946,5;9;941,6;Varias
2019-03-04;3195;MADRID, RETIRO;MADRID;667;12;0;8,5;04:55;15,5;14:30;26;3,6;11,1;14:30;942,4;8;940,5;17
2019-03-05;3195;MADRID, RETIRO;MADRID;667;12;0;8,7;06:45;15,2;16:10;23;3,3;11,7;14:50;941,3;9;934,5;24
2019-03-06;3195;MADRID, RETIRO;MADRID;667;9,6;8,2;5,7;23:59;13,4;12:50;23;4,2;17,8;13:10;935,8;24;926,7;13
2019-03-07;3195;MADRID, RETIRO;MADRID;667;7,6;0;3,2;06:00;12,1;13:40;25;2,5;9,4;17:00;940,3;10;935,8;0
2019-03-08;3195;MADRID, RETIRO;MADRID;667;10,1;0;5,3;06:40;14,9;13:30;8;0,8;5,3;10:30;950;23;940;0
2019-03-09;3195;MADRID, RETIRO;MADRID;667;11,5;0;5;06:50;18;16:50;13;0,6;4,7;11:20;954,8;11;950,7;0
2019-03-10;3195;MADRID, RETIRO;MADRID;667;15;0;7,3;07:10;22,6;16:40;29;1,7;7,8;17:40;953,1;9;948,7;17
2019-03-11;3195;MADRID, RETIRO;MADRID;667;14,6;0;10;05:40;19,3;16:00;6;2,2;8,6;08:30;952,2;10;949,8;Varias
2019-03-12;3195;MADRID, RETIRO;MADRID;667;14,2;0;7,1;06:20;21,2;15:00;24;2,8;10;13:50;951;0;944,9;Varias
2019-03-13;3195;MADRID, RETIRO;MADRID;667;11;0;7,5;23:59;14,5;14:10;33;3,3;11,1;03:10;951,8;23;944,6;4
2019-03-14;3195;MADRID, RETIRO;MADRID;667;10,6;0;4,1;06:55;17,1;16:20;6;1,1;6,7;23:20;952,7;9;948,4;17
2019-03-15;3195;MADRID, RETIRO;MADRID;667;14,4;0;6;05:15;22,8;16:10;24;1,1;5,3;14:10;950,2;0;946,6;17
2019-03-16;3195;MADRID, RETIRO;MADRID;667;16,2;0;8,4;06:40;23,9;15:30;25;1,9;7,8;17:40;947,2;0;940,1;24
2019-03-17;3195;MADRID, RETIRO;MADRID;667;13,8;0;7,8;23:59;19,7;14:00;99;2,5;12,5;Varias;943;24;939,5;Varias
2019-03-18;3195;MADRID, RETIRO;MADRID;667;9,9;0;3,8;06:20;16;13:50;5;2,5;11,4;00:00;947;Varias;944,8;7
2019-03-19;3195;MADRID, RETIRO;MADRID;667;11,2;0;6,3;04:10;16;13:45;1;2,8;10,8;13:30;948,8;23;944,9;16
2019-03-20;3195;MADRID, RETIRO;MADRID;667;9,9;0;5,1;Varias;14,7;16:10;5;2,5;12,2;08:50;949,8;10;946,3;17
2019-03-21;3195;MADRID, RETIRO;MADRID;667;9,9;0;4,8;06:40;15;14:30;5;0,6;6,9;00:00;950,2;8;946,5;17
2019-03-22;3195;MADRID, RETIRO;MADRID;667;11,2;0;4,5;06:00;18;16:20;17;1,4;7,2;20:30;949,9;9;946,2;17
2019-03-23;3195;MADRID, RETIRO;MADRID;667;14,1;0;7,6;06:20;20,6;13:20;9;2,5;7,8;14:20;948,8;Varias;943,7;17
2019-03-24;3195;MADRID, RETIRO;MADRID;667;15,2;0;9;05:30;21,5;13:50;14;2,2;8,3;12:20;947;1;942,6;16
2019-03-25;3195;MADRID, RETIRO;MADRID;667;16,4;0;10;06:50;22,7;13:40;4;2,5;13,3;21:40;944,8;Varias;939,9;Varias
2019-03-26;3195;MADRID, RETIRO;MADRID;667;13,5;0;6;04:50;21;Varias;4;4,4;14,7;02:10;944,5;24;939,1;16
2019-03-27;3195;MADRID, RETIRO;MADRID;667;12;0;5,5;06:30;18,5;15:50;4;0,6;8,9;21:50;947,3;24;943,4;17
2019-03-28;3195;MADRID, RETIRO;MADRID;667;12,4;0;6,1;06:40;18,6;14:40;6;1,4;5,8;07:20;949;Varias;944,5;17
